candidate_id,candidate_name,congbio_id,congbio_name,congbio_birthyear,congbio_deathyear,congbio_url
SS0039,"South, Samuel",NA,NA,NA,NA,NA
SS0045,"Sharpe, Solomon P.",S000295,"Sharp, Solomon P.",1780,1825,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000295
SS0058,"Sterett, Samuel",S000866,"Sterett, Samuel",1758,1833,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000866
SS0062,"Smith, Samuel",S000609,"Smith, Samuel",1752,1839,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000609
SS0064,"Sheperd, Samuel",NA,NA,NA,NA,NA
SS0067,"Savage, Samuel",NA,NA,NA,NA,NA
SS0068,"Sewall, Samuel",S000259,"Sewall, Samuel",1757,1814,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000259
SS0069,"Sprague, Seth",NA,NA,NA,NA,NA
SS0070,"Strong, Solomon",S001017,"Strong, Solomon",1780,1850,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001017
SS0071,"Sutton, Samuel",NA,NA,NA,NA,NA
SS0097,"Seymour, Samuel",NA,NA,NA,NA,NA
SS0103,"Smith, Samuel A.",NA,NA,NA,NA,NA
SS0109,"Smith, Samuel",NA,NA,NA,NA,NA
SS0111,"Sharp, Stephen",NA,NA,NA,NA,NA
SS0113,"Sprague, Seth",NA,NA,NA,NA,NA
SS0117,"Snead, Solomon",NA,NA,NA,NA,NA
SS0118,"Sherwin, Semour",NA,NA,NA,NA,NA
SS0119,"Spooner, Seth",NA,NA,NA,NA,NA
SS0122,"Stanton, Samuel",NA,NA,NA,NA,NA
SS0125,"Strong, Simeon",NA,NA,NA,NA,NA
SS0140,"Skeeles, Simon",NA,NA,NA,NA,NA
SS0144,"Snider, Samuel",NA,NA,NA,NA,NA
SS0149,"Smith, Samuel",S000608,"Smith, Samuel",1765,1842,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000608
SS0152,"Smith, Samuel S.",NA,NA,NA,NA,NA
SS0153,"Sharp, Samuel",NA,NA,NA,NA,NA
SS0154,"Smith, Samuel S.",NA,NA,NA,NA,NA
SS0155,"Stewart, Samuel R.",NA,NA,NA,NA,NA
SS0156,"Swan, Samuel",S001088,"Swan, Samuel",1771,1844,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001088
SS0165,"Southard, Samuel L.",S000689,"Southard, Samuel Lewis",1787,1842,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000689
SS0171,"Skinner, Solomon",NA,NA,NA,NA,NA
SS0172,"Snowden, Samuel F.",NA,NA,NA,NA,NA
SS0174,"Sutherland, Solomon",NA,NA,NA,NA,NA
SS0176,"Strong, Selah",NA,NA,NA,NA,NA
SS0183,"Sherwood, Samuel",S000356,"Sherwood, Samuel",1779,1862,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000356
SS0188,"Southwick, Solomon",NA,NA,NA,NA,NA
SS0192,"Strong, Selah",NA,NA,NA,NA,NA
SS0193,"Smalley, Sylvanus",NA,NA,NA,NA,NA
SS0203,"Stow, Silas",S000984,"Stow, Silas",1773,1827,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000984
SS0206,"Stewart, Samuel",NA,NA,NA,NA,NA
SS0221,"Stone, Simon",NA,NA,NA,NA,NA
SS0230,"Stanford, Samuel",NA,NA,NA,NA,NA
SS0242,"Sullivan, Samuel",NA,NA,NA,NA,NA
SS0245,"Sitgreaves, Samuel",S000460,"Sitgreaves, Samuel",1764,1827,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000460
SS0253,"Smith, Samuel",NA,NA,NA,NA,NA
SS0254,"Swift, Samuel",NA,NA,NA,NA,NA
SS0257,"Shary, Samuel",NA,NA,NA,NA,NA
SS0258,"Sheldon, Samuel B.",NA,NA,NA,NA,NA
SS0261,"Spalding, Silas",NA,NA,NA,NA,NA
SS0263,"Sherwin, Sylvanus",NA,NA,NA,NA,NA
SS0265,"Shapleigh, Samuel",NA,NA,NA,NA,NA
SS0274,"Smith, Samuel",S000610,"Smith, Samuel",NA,NA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000610
SS0280,"Stone, Silas B.",NA,NA,NA,NA,NA
SS0282,"Sparhawk, Samuel",NA,NA,NA,NA,NA
SS0284,"Shepard, Samuel",NA,NA,NA,NA,NA
SS0285,"Stevens, Simon",NA,NA,NA,NA,NA
SS0310,"Safford, Samuel",NA,NA,NA,NA,NA
SS0314,"Shaw, Samuel",S000310,"Shaw, Samuel",1768,1827,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000310
SS0315,"Smith, Samuel",NA,NA,NA,NA,NA
SS0345,"Sturges, Samuel B.",NA,NA,NA,NA,NA
SS0348,"Saintoh, Solomon",NA,NA,NA,NA,NA
ST0009,"Stanley, Timothy",NA,NA,NA,NA,NA
ST0014,"Sands, Thomas",NA,NA,NA,NA,NA
ST0015,"Snow, Thomas",NA,NA,NA,NA,NA
ST0021,"Selfridge, Thomas O.",NA,NA,NA,NA,NA
ST0023,"Seal, Thomas",NA,NA,NA,NA,NA
ST0028,"Spalding, Thomas",S000698,"Spalding, Thomas",1774,1851,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000698
ST0032,"Shanckland, Thomas",NA,NA,NA,NA,NA
ST0039,"Stebins, Thomas",NA,NA,NA,NA,NA
ST0043,"Smith, Thomas",NA,NA,NA,NA,NA
ST0052,"Sandford, Thomas",S000041,"Sandford, Thomas",1762,1808,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000041
ST0054,"Speed, Thomas",S000710,"Speed, Thomas",1768,1842,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000710
ST0058,"Shepherd, Thomas",NA,NA,NA,NA,NA
ST0060,"Sprigg, Thomas",S000753,"Sprigg, Thomas",1747,1809,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000753
ST0061,"Stratton, Thomas",NA,NA,NA,NA,NA
ST0067,"Smith, Thomas",NA,NA,NA,NA,NA
ST0074,"Symmans, Thomas",NA,NA,NA,NA,NA
ST0094,"Sumner, Thomas A.",NA,NA,NA,NA,NA
ST0095,"Stansbury, Tobias",NA,NA,NA,NA,NA
ST0101,"Skinner, Thompson J.",S000471,"Skinner, Thomson Joseph",1752,1809,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000471
ST0102,"Sedgwick, Theodore",S000222,"Sedgwick, Theodore",1746,1813,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000222
ST0109,"Stokes, Thomas",NA,NA,NA,NA,NA
ST0123,"Shaw, Timothy",NA,NA,NA,NA,NA
ST0127,"Stephens, Thomas",NA,NA,NA,NA,NA
ST0133,"Shannon, Thomas",NA,NA,NA,NA,NA
ST0135,"Scott, Thomas",NA,NA,NA,NA,NA
ST0147,"Sinnickson, Thomas",S000448,"Sinnickson, Thomas",1744,1817,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000448
ST0160,"Sickles, Thomas",NA,NA,NA,NA,NA
ST0168,"Sammons, Thomas",S000023,"Sammons, Thomas",1762,1838,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000023
ST0177,"Scudder, Treadwell",S000203,"Scudder, Tredwell",1778,1834,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000203
ST0178,"Skinner, Thomas",NA,NA,NA,NA,NA
ST0183,"Sill, Theodore",NA,NA,NA,NA,NA
ST0194,"Settle, Thomas",S000254,"Settle, Thomas",1789,1857,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000254
ST0215,"Scott, Thomas",S000186,"Scott, Thomas",1739,1796,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000186
ST0214,"Stokley, Thomas",NA,NA,NA,NA,NA
ST0206,"Scott, Thomas",NA,NA,NA,NA,NA
ST0242,"Smith, Thomas",S000617,"Smith, Thomas",NA,1846,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000617
ST0260,NA,S000410,"Sill, Thomas Hale",1783,1856,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000410
ST0266,"Sumter, Thomas",S001073,"Sumter, Thomas",1734,1832,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001073
SU0000,"Sheredine, Upton",S000340,"Sheredine, Upton",1740,1800,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000340
SW0008,"Storer, Woodbury",NA,NA,NA,NA,NA
SW0011,"Stockbridge, William R.",NA,NA,NA,NA,NA
SW0016,"Stith, William",NA,NA,NA,NA,NA
SW0018,"Stemmons, William, Jr.",NA,NA,NA,NA,NA
SW0028,"Smith, William",S000624,"Smith, William",1728,1814,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000624
SW0030,"Swett, W.A.",NA,NA,NA,NA,NA
SW0032,"Spencer, William",NA,NA,NA,NA,NA
SW0035,"Somerville, William",NA,NA,NA,NA,NA
SW0036,"Spearin, William",NA,NA,NA,NA,NA
SW0043,"Stuart, William",NA,NA,NA,NA,NA
SW0048,"Southard, William",NA,NA,NA,NA,NA
SW0058,"Stubbs, William",NA,NA,NA,NA,NA
SW0095,"Stedman, William",S000828,"Stedman, William",1765,1831,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000828
SW0098,"Sullivan, William",NA,NA,NA,NA,NA
SW0107,"Sumner, William H.",NA,NA,NA,NA,NA
SW0138,"Swart, William",NA,NA,NA,NA,NA
SW0140,"Smith, William S.",S000638,"Smith, William Stephens",1755,1816,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000638
SW0142,"Sabin, William H.",NA,NA,NA,NA,NA
SW0145,"Smith, Willard H.",NA,NA,NA,NA,NA
SW0147,"Sheppard, William",NA,NA,NA,NA,NA
SW0148,"Strudwick, William F.",S001029,"Strudwick, William Francis",1765,1812,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001029
SW0150,"Shepard, William",S000330,"Shepard, William",1737,1817,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000330
SW0151,"Spooner, Walter",NA,NA,NA,NA,NA
SW0165,"Snow, William",NA,NA,NA,NA,NA
SW0168,"Story, Woodbury",NA,NA,NA,NA,NA
SW0173,"Symmes, William",NA,NA,NA,NA,NA
SW0174,"Scott, William",NA,NA,NA,NA,NA
SW0177,"Stevens, William, Jr.",NA,NA,NA,NA,NA
SW0178,"Schenck, William C.",NA,NA,NA,NA,NA
SW0181,"Sturgis, William",NA,NA,NA,NA,NA
SW0183,"Shaw, William",NA,NA,NA,NA,NA
SW0192,"Stanberry, William",NA,NA,NA,NA,NA
SW0215,"Shear, William",NA,NA,NA,NA,NA
SW0217,"Slack, William",NA,NA,NA,NA,NA
SW0219,"Smith, William",NA,NA,NA,NA,NA
SW0226,"Steward, William",NA,NA,NA,NA,NA
SW0237,"Skidmore, Walter",NA,NA,NA,NA,NA
SW0244,"Smith, William",NA,NA,NA,NA,NA
SW0249,"Strong, Walter",NA,NA,NA,NA,NA
SW0250,"Swetland, William",NA,NA,NA,NA,NA
SW0254,"Smith, William",NA,NA,NA,NA,NA
SW0260,"Sammons, William",NA,NA,NA,NA,NA
SW0299,NA,S000633,"Smith, William Loughton",1758,1812,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000633
SW0300,"Smith, William",S000625,"Smith, William",1751,1837,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000625
SW0316,NA,S000628,"Smith, William",1762,1840,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000628
SW0331,"Somerville, William",NA,NA,NA,NA,NA
SW0343,"Strong, William",S001022,"Strong, William",1763,1840,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001022
SW0355,"Slaughter, W.",NA,NA,NA,NA,NA
SW0357,"Shearman, W.",NA,NA,NA,NA,NA
SW0371,"Skinner, William",NA,NA,NA,NA,NA
SW0372,"Slade, William",NA,NA,NA,NA,NA
SW0374,"Steenbergen, William",NA,NA,NA,NA,NA
SW0378,"Stutney, William, Jr.",NA,NA,NA,NA,NA
SW0387,"Smith, William",S000626,"Smith, William",NA,NA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000626
SW0404,"Shipley, William",NA,NA,NA,NA,NA
SW0408,"Smith, White B.",NA,NA,NA,NA,NA
SW0409,"Stevens, William",NA,NA,NA,NA,NA
SW0418,"Sheafe, William",NA,NA,NA,NA,NA
SW0431,"Sawyer, William",NA,NA,NA,NA,NA
SW0445,"Storrs, William L.",NA,NA,NA,NA,NA
SZ0000,"Swift, Zephaniah",S001119,"Swift, Zephaniah",1759,1823,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S001119
SZ0002,"Sampson, Zabdial",S000026,"Sampson, Zabdiel",1781,1828,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000026
SZ0004,"Snyder, Zachariah",NA,NA,NA,NA,NA
SZ0006,"Stanton, Zadowick",NA,NA,NA,NA,NA
SZ0012,"Shipherd, Zebulon",S000366,"Shipherd, Zebulon Rudd",1768,1841,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000366
TA0000,"Tebowe, Andries",NA,NA,NA,NA,NA
TA0002,"Thom, Allen D.",NA,NA,NA,NA,NA
TA0004,"Tufts, Aaron",NA,NA,NA,NA,NA
TA0013,"Taylor, Augustus R.",NA,NA,NA,NA,NA
TA0014,"Ten Broeck, Abraham",NA,NA,NA,NA,NA
TA0015,"Tracey, Albert H.",T000343,"Tracy, Albert Haller",1793,1859,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000343
TA0018,"Tatom, Absalom",T000050,"Tatom, Absalom",1742,1802,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000050
TA0025,"Thompson, Andrew",NA,NA,NA,NA,NA
TA0030,"Tobey, Apollos",NA,NA,NA,NA,NA
TA0031,"Tillighart, Allen",NA,NA,NA,NA,NA
TA0034,"Taylor, Anderson",NA,NA,NA,NA,NA
TA0039,"Taber, Amos",NA,NA,NA,NA,NA
TA0049,"Tannehill, Adamson",T000036,"Tannehill, Adamson",1750,1820,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000036
TA0067,"Tomlinson, Abel",NA,NA,NA,NA,NA
TA0068,"Thomson, Alexander",T000227,"Thomson, Alexander",1788,1848,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000227
TA0075,"Taylor, Allen",NA,NA,NA,NA,NA
TA0080,"Trigg, Abraham",T000368,"Trigg, Abram",1750,NA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000368
TA0084,"Thomas, Abraham",NA,NA,NA,NA,NA
TA0085,"Trapp, Abel",NA,NA,NA,NA,NA
TB0002,"Thomson, Benjamin",NA,NA,NA,NA,NA
TB0013,"Thayer, Barack",NA,NA,NA,NA,NA
TB0015,"Tallmadge, Benjamin",T000029,"Tallmadge, Benjamin",1754,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000029
TB0020,"Tawens, Bushnet B.",NA,NA,NA,NA,NA
TB0021,"Tabbs, Barton",NA,NA,NA,NA,NA
TB0026,"Taliaferro, Benjamin",T000025,"Taliaferro, Benjamin",1750,1821,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000025
TB0028,"Taft, Bezaleel",NA,NA,NA,NA,NA
TB0029,"Taft, Bezaleel",NA,NA,NA,NA,NA
TB0030,NA,T000249,"Thruston, Buckner",1763,1845,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000249
TB0031,"Taylor, Benjamin",NA,NA,NA,NA,NA
TB0034,"Thompson, Benjamin",NA,NA,NA,NA,NA
TB0051,"Temple, Benjamin",NA,NA,NA,NA,NA
TB0057,"Thompson, Bartholomew",NA,NA,NA,NA,NA
TC0002,NA,T000015,"Tait, Charles",1768,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000015
TC0016,"Turner, Charles, Jr.",T000416,"Turner, Charles, Jr.",1760,1839,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000416
TC0017,"Tufts, Cotton",NA,NA,NA,NA,NA
TC0020,"Turner, Caleb",NA,NA,NA,NA,NA
TC0039,"Tappen, Christopher",NA,NA,NA,NA,NA
TC0040,"Tyler, Comfort",NA,NA,NA,NA,NA
TC0041,"Todd, Charles",NA,NA,NA,NA,NA
TC0045,"Tompkins, Caleb",T000303,"Tompkins, Caleb",1759,1846,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000303
TC0052,"Turell, Charles",NA,NA,NA,NA,NA
TC0054,"Thompson, Charles",NA,NA,NA,NA,NA
TC0055,"Tarr, Christian",T000042,"Tarr, Christian",1765,1833,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000042
TC0067,"Tillman, Comfort D.",NA,NA,NA,NA,NA
TC0068,"Taintor, Charles",NA,NA,NA,NA,NA
TC0071,"Turner, Charles",NA,NA,NA,NA,NA
TC0072,"Taylor, Creed",NA,NA,NA,NA,NA
TC0077,"Toben, Cornelius",NA,NA,NA,NA,NA
TD0008,"Thacher, David",NA,NA,NA,NA,NA
TD0009,"Tomlinson, David",NA,NA,NA,NA,NA
TD0013,"Thrasher, Deacon",NA,NA,NA,NA,NA
TD0014,"Tomlinson, Daniel",NA,NA,NA,NA,NA
TD0015,"Tucker, Daniel",NA,NA,NA,NA,NA
TD0016,"Tyng, Dudley A.",NA,NA,NA,NA,NA
TD0019,"Tuttle, Daniel",NA,NA,NA,NA,NA
TD0023,"Trimble, David",T000372,"Trimble, David",1782,1842,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000372
TD0030,"Tilden, David",NA,NA,NA,NA,NA
TD0045,"Thomas, David",T000163,"Thomas, David",1762,1831,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000163
TD0046,"Thompson, David, Jr.",NA,NA,NA,NA,NA
TD0049,"Trepeck, David",NA,NA,NA,NA,NA
TD0058,"Tompkins, Daniel D.",T000306,"Tompkins, Daniel D.",1774,1825,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000306
TD0059,"Thompson, David",NA,NA,NA,NA,NA
TD0064,"Thompson, David",NA,NA,NA,NA,NA
TD0071,"Tinny, David",NA,NA,NA,NA,NA
TE0002,"Todd, Eli",NA,NA,NA,NA,NA
TE0007,"Tracy, Elisha",NA,NA,NA,NA,NA
TE0008,"Thissel, Ezra",NA,NA,NA,NA,NA
TE0009,"Thompson, Ezekiel",NA,NA,NA,NA,NA
TE0011,"Thatcher, Ebenezer",NA,NA,NA,NA,NA
TE0021,"Tattnall, Edward F.",T000051,"Tattnall, Edward Fenwick",1788,1832,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000051
TE0023,"Turner, E.",NA,NA,NA,NA,NA
TE0036,"Thayer, Ebenezer",NA,NA,NA,NA,NA
TE0040,"Titcomb, Enoch",NA,NA,NA,NA,NA
TE0055,"Tucker, Ebenezer",T000396,"Tucker, Ebenezer",1758,1845,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000396
TE0058,"Trefield, Edward",NA,NA,NA,NA,NA
TE0059,"Troop, Enos J.",T000247,"Throop, Enos Thompson",1784,1874,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000247
TE0061,"Taylor, Elishu",NA,NA,NA,NA,NA
TE0062,"Ten Eyck, Egbert",T000125,"Ten Eyck, Egbert",1779,1844,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000125
TE0065,NA,T000268,"Tiffin, Edward",1766,1829,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000268
TE0067,"Tupper, Edward W.",NA,NA,NA,NA,NA
TE0068,"Trailor, Edward D.",NA,NA,NA,NA,NA
TE0086,"Thayer, Elisha",NA,NA,NA,NA,NA
TE0091,"Tracy, Elias",NA,NA,NA,NA,NA
TF0001,"Tilghman, Frisby",NA,NA,NA,NA,NA
TF0005,"Tufts, Fitch",NA,NA,NA,NA,NA
TG0001,"Tomlinson, Gideon",T000300,"Tomlinson, Gideon",1780,1854,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000300
TG0006,"Tinker, George W.",NA,NA,NA,NA,NA
TG0012,"Thacher, George",T000141,"Thacher, George",1754,1824,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000141
TG0014,"Troup, George M.",T000382,"Troup, George Michael",1780,1856,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000382
TG0016,"Throop, George B.",NA,NA,NA,NA,NA
TG0031,"Thomas, George W.",NA,NA,NA,NA,NA
TG0033,"Thompson, George",NA,NA,NA,NA,NA
TG0044,"Tibbits, George",T000262,"Tibbits, George",1763,1849,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000262
TG0045,"Tiffany, George",NA,NA,NA,NA,NA
TG0047,"Towle, Gardner",NA,NA,NA,NA,NA
TG0049,"Townsend, George",T000333,"Townsend, George",1769,1844,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000333
TG0057,"Thistle, George",NA,NA,NA,NA,NA
TG0061,"Taylor, Griffin",NA,NA,NA,NA,NA
TG0062,"Tucker, George",NA,NA,NA,NA,NA
TG0092,NA,T000397,"Tucker, George",1775,1861,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000397
TH0002,"Taylor, Hubbard",NA,NA,NA,NA,NA
TH0008,"Thomas, Harleman",NA,NA,NA,NA,NA
TH0009,"True, Henry",NA,NA,NA,NA,NA
TH0010,"Townsend, Horatio",NA,NA,NA,NA,NA
TH0011,"Tillson, Holmes",NA,NA,NA,NA,NA
TH0014,"Tisdale, Henry",NA,NA,NA,NA,NA
TH0015,"Thompson, Hedge",NA,NA,NA,NA,NA
TH0018,"Tillinghast, Henry",NA,NA,NA,NA,NA
TH0024,"Townsend, Henry A.",NA,NA,NA,NA,NA
TH0026,"Teller, Henry R.",NA,NA,NA,NA,NA
TH0033,"Terral, H.",NA,NA,NA,NA,NA
TH0063,"Tucker, Henry Saint George",T000398,"Tucker, Henry St. George",1780,1848,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000398
TH0065,NA,T000107,"Tazewell, Henry",1753,1799,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000107
TI0001,NA,T000017,"Talbot, Isham",1773,1837,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000017
TI0005,"Tomkin, Isaac",NA,NA,NA,NA,NA
TI0007,"Toole, Isaac",NA,NA,NA,NA,NA
TI0012,"Thompson, Isaac",NA,NA,NA,NA,NA
TI0025,"Tiffany, Isaac H.",NA,NA,NA,NA,NA
TI0031,"Thomas, Isaac",T000169,"Thomas, Isaac",1784,1859,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000169
TI0032,"Tichenor, Isaac",T000264,"Tichenor, Isaac",1754,1838,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000264
TJ0003,"Terrill, John D.",NA,NA,NA,NA,NA
TJ0010,NA,T000389,"Trumbull, Jonathan, Jr.",1740,1809,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000389
TJ0017,"Thompson, John",NA,NA,NA,NA,NA
TJ0022,"Taylor, Jacob B.",NA,NA,NA,NA,NA
TJ0039,"Teeple, Jacob",NA,NA,NA,NA,NA
TJ0049,"Turner, John",NA,NA,NA,NA,NA
TJ0068,"Terrell, James",NA,NA,NA,NA,NA
TJ0074,"Tatnall, Josiah",T000052,"Tattnall, Josiah",1762,1803,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000052
TJ0088,NA,T000171,"Thomas, Jesse Burgess",1777,1853,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000171
TJ0114,"Test, John",T000138,"Test, John",1771,1849,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000138
TJ0147,"Thomas, James",NA,NA,NA,NA,NA
TJ0151,"Turner, John",NA,NA,NA,NA,NA
TJ0153,"Tuttle, Jacob",NA,NA,NA,NA,NA
TJ0154,"Titcomb, Jonathan",NA,NA,NA,NA,NA
TJ0157,"Tucker, Joseph",NA,NA,NA,NA,NA
TJ0158,"Tilghman, James",NA,NA,NA,NA,NA
TJ0159,"Thacher, Josiah",NA,NA,NA,NA,NA
TJ0160,"Thomas, John",NA,NA,NA,NA,NA
TJ0169,"Thomas, John Chew",T000173,"Thomas, John Chew",1764,1836,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000173
TJ0177,"Taylor, James",NA,NA,NA,NA,NA
TJ0188,"Thomas, Joshua",NA,NA,NA,NA,NA
TJ0196,"Townsend, James",NA,NA,NA,NA,NA
TJ0200,"Ten Broeck, John",NA,NA,NA,NA,NA
TJ0201,"Thomas, John",NA,NA,NA,NA,NA
TJ0206,"Tracy, John",NA,NA,NA,NA,NA
TJ0207,"Tuthill, John",NA,NA,NA,NA,NA
TJ0209,"Ter Bush, Joseph",NA,NA,NA,NA,NA
TJ0220,"Tiffany, Jacob H.",NA,NA,NA,NA,NA
TJ0227,"Trimble, John",NA,NA,NA,NA,NA
TJ0232,"Thompson, John",NA,NA,NA,NA,NA
TJ0239,"Taylor, James",NA,NA,NA,NA,NA
TJ0248,"Taylor, John",NA,NA,NA,NA,NA
TJ0266,"Terrill, John",NA,NA,NA,NA,NA
TJ0271,"Thompson, Jacob S.",NA,NA,NA,NA,NA
TJ0286,"Townsend, James",NA,NA,NA,NA,NA
TJ0290,"Taylor, John",NA,NA,NA,NA,NA
TJ0297,"Thompson, John",T000206,"Thompson, John",1749,1823,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000206
TJ0304,"Taylor, John",NA,NA,NA,NA,NA
TJ0305,"Thompson, James",NA,NA,NA,NA,NA
TJ0306,"Thurman, John",NA,NA,NA,NA,NA
TJ0323,"Thompson, Joel",T000205,"Thompson, Joel",1760,1843,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000205
TJ0328,"Taylor, John W.",T000091,"Taylor, John W.",1784,1854,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000091
TJ0335,"Townsend, John",NA,NA,NA,NA,NA
TJ0345,"Thompson, James",NA,NA,NA,NA,NA
TJ0357,"Tyson, Jacob",T000453,"Tyson, Jacob",1773,1848,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000453
TJ0359,"Tibbitts, John",NA,NA,NA,NA,NA
TJ0360,"Tallmadge, James, Jr.",T000031,"Tallmadge, James, Jr.",1778,1853,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000031
TJ0362,"Thompson, James",NA,NA,NA,NA,NA
TJ0366,"Tylee, John",NA,NA,NA,NA,NA
TJ0367,NA,T000423,"Turner, James",1766,1824,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000423
TJ0371,"Tucker, James B.",NA,NA,NA,NA,NA
TJ0416,"Thompson, John T.",T000230,"Thomson, John",1780,1852,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000230
TJ0420,"Tarbox, James",NA,NA,NA,NA,NA
TJ0431,"Topleff, James",NA,NA,NA,NA,NA
TJ0432,"Tobias, Joseph J.",NA,NA,NA,NA,NA
TJ0436,"Taft, Josiah",NA,NA,NA,NA,NA
TJ0441,"Todd, John",T000290,"Tod, John",1779,1830,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000290
TJ0448,"Thompson, J. S.",NA,NA,NA,NA,NA
TJ0451,NA,T000085,"Taylor, John",1770,1832,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000085
TJ0455,"Thornton, James",NA,NA,NA,NA,NA
TJ0457,"Tappan, John",NA,NA,NA,NA,NA
TJ0464,"Tilton, Joseph",NA,NA,NA,NA,NA
TJ0466,"Tuttle, Joseph",NA,NA,NA,NA,NA
TJ0467,NA,T000084,"Taylor, John",NA,NA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=T000084
TJ0469,"Thompson, John W.",NA,NA,NA,NA,NA
TJ0492,"Torbert, John",NA,NA,NA,NA,NA
TJ0498,"Thayer, Jonathan",NA,NA,NA,NA,NA
