congbio_id,candidate_id,congbio_name,congbio_birthyear,congbio_deathyear,congbio_url
N000098,NJ0071,"Nicholson, John",1765,1820,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000098
N000100,NJ0026,"Nicholson, Joseph Hopper",1770,1817,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000100
N000109,NN0014,"Niles, Nathaniel",1741,1828,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000109
N000118,NJ0009,"Noble, James",1785,1831,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000118
N000142,NW0020,"North, William",1755,1836,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000142
N000161,NA0041,"Nott, Abraham",1768,1830,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000161
N000164,NJ0168,"Noyes, John",1764,1841,http://bioguide.congress.gov/scripts/biodisplay.pl?index=N000164
O000013,OJ0005,"O'brien, Jeremiah",1778,1858,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000013
O000003,OT0003,"Oakley, Thomas Jackson",1783,1857,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000003
O000041,OA0025,"Ogden, Aaron",1756,1839,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000041
O000043,OD0006,"Ogden, David A.",1770,1829,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000043
O000045,OA0029,"Ogle, Alexander",1766,1832,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000045
O000060,OS0017,"Olcott, Simeon",1735,1815,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000060
O000067,OG0018,"Olin, Gideon",1743,1823,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000067
O000068,OH0015,"Olin, Henry",1768,1837,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000068
O000100,OS0002,"Ormsby, Stephen",1759,1844,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000100
O000101,OA0007,"Orr, Alexander Dalrymple",1761,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000101
O000102,OB0009,"Orr, Benjamin",1772,1828,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000102
O000105,OR0014,"Orr, Robert, Jr.",1786,1876,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000105
O000127,OH0028,"Otis, Harrison Gray",1765,1848,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000127
O000139,OG0010,"Outlaw, George",NA,1825,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000139
O000142,OJ0112,"Overstreet, James",1773,1822,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000142
O000150,OG0000,"Owen, George Washington",1796,1837,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000150
O000151,OJ0091,"Owen, James",1784,1865,http://bioguide.congress.gov/scripts/biodisplay.pl?index=O000151
P000018,PJ0728,"Page, John",1743,1808,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000018
P000021,PR0096,"Page, Robert",1765,1840,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000021
P000026,PE0117,"Paine, Elijah",1757,1842,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000026
P000036,PB0055,"Palmer, Beriah",1740,1812,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000036
P000041,PJ0320,"Palmer, John",1785,1840,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000041
P000045,PW0142,"Palmer, William Adams",1781,1860,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000045
P000058,PI0010,"Parker, Isaac",1768,1830,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000058
P000060,PJ0264,"Parker, James",1768,1837,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000060
P000065,PJ0725,"Parker, Josiah",1751,1810,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000065
P000067,PN0043,"Parker, Nahum",1760,1839,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000067
P000072,PS0152,"Parker, Severn Eyre",1787,1836,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000072
P000079,PA0033,"Parris, Albion Keith",1788,1857,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000079
P000084,PJ0260,"Parrott, John Fabyan",1767,1836,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000084
P000092,PG0027,"Partridge, George",1740,1828,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000092
P000101,PJ0208,"Paterson, John",1744,1808,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000101
P000102,PW0134,"Paterson, William",1745,1806,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000102
P000108,PJ0032,"Patten, John",1746,1800,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000108
P000122,PJ0401,"Patterson, John",1771,1848,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000122
P000128,PT0153,"Patterson, Thomas",1764,1841,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000128
P000131,PW0172,"Patterson, Walter",NA,NA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000131
P000146,PW0169,"Paulding, William, Jr.",1770,1854,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000146
P000147,PL0018,"Pawling, Levi",1773,1845,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000147
P000160,PD0002,"Pearce, Dutee Jerauld",1789,1849,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000160
P000168,PJ0335,"Pearson, Joseph",1776,1834,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000168
P000183,PH0032,"Peek, Harmanus",1782,1838,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000183
P000189,PJ0565,"Pegram, John",1773,1831,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000189
P000190,PJ0386,"Peirce, Joseph",1748,1812,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000190
P000231,PE0001,"Perkins, Elias",1767,1845,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000231
P000250,PG0031,"Peter, George",1779,1861,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000250
P000294,PE0012,"Phelps, Elisha",1779,1847,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000294
P000298,PO0028,"Phelps, Oliver",1749,1809,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000298
P000310,PJ0215,"Phillips, John",NA,NA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000310
P000316,PR0062,"Philson, Robert",1759,1831,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000316
P000320,PA0107,"Pickens, Andrew",1739,1817,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000320
P000322,PI0001,"Pickens, Israel",1780,1827,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000322
P000324,PT0078,"Pickering, Timothy",1745,1829,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000324
P000330,PB0029,"Pickman, Benjamin, Jr.",1763,1843,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000330
P000342,PJ0331,"Pierson, Jeremiah Halsey",1766,1855,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000342
P000354,PC0060,"Pinckney, Charles",1757,1824,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000354
P000357,PT0162,"Pinckney, Thomas",1750,1828,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000357
P000358,PJ0569,"Pindall, James",1783,1825,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000358
P000362,PW0043,"Pinkney, William",1764,1822,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000362
P000363,PW0228,"Piper, William",1774,1852,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000363
P000367,PN0050,"Pitcher, Nathaniel",1777,1836,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000367
P000368,PT0001,"Pitkin, Timothy",1766,1847,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000368
P000378,PT0052,"Plater, Thomas",1769,1830,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000378
P000381,PJ0297,"Platt, Jonas",1769,1834,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000381
P000386,PJ0579,"Pleasants, James",1769,1836,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000386
P000392,PG0067,"Plumer, George",1762,1843,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000392
P000393,PW0090,"Plumer, William",1759,1850,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000393
P000394,PW0147,"Plumer, William, Jr.",1789,1854,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000394
P000402,PG0042,"Poindexter, George",1779,1853,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000402
P000404,PJ0709,"Poinsett, Joel Roberts",1779,1851,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000404
P000409,PJ0736,"Polk, James Knox",1795,1849,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000409
P000425,PB0058,"Pond, Benjamin",1768,1814,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000425
P000431,PJ0075,"Pope, John",1770,1845,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000431
P000442,PJ0315,"Porter, James",1787,1839,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000442
P000443,PJ0433,"Porter, John",NA,NA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000443
P000446,PP0008,"Porter, Peter Buell",1773,1844,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000446
P000448,PT0101,"Porter, Timothy H.",1785,1845,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000448
P000450,PT0039,"Posey, Thomas",1750,1818,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000450
P000455,PJ0293,"Post, Jotham, Jr.",1771,1817,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000455
P000463,PE0102,"Potter, Elisha Reynolds",1764,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000463
P000468,PS0119,"Potter, Samuel John",1753,1804,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000468
P000473,PR0018,"Potts, Richard",1753,1808,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000473
P000478,PA0123,"Powell, Alfred H.",1781,1831,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000478
P000482,PL0031,"Powell, Leven",1737,1810,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000482
P000484,PS0136,"Powell, Samuel",1776,1841,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000484
P000514,PF0010,"Preston, Francis",1765,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000514
P000540,PW0025,"Prince, William",1772,1824,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000540
P000562,PJ0443,"Pugh, John",1761,1842,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000562
P000577,PS0066,"Purviance, Samuel Dinsmore",1774,1806,http://bioguide.congress.gov/scripts/biodisplay.pl?index=P000577
Q000005,QT0001,"Quarles, Tunstall",1770,1855,http://bioguide.congress.gov/scripts/biodisplay.pl?index=Q000005
Q000015,QJ0002,"Quincy, Josiah",1772,1864,http://bioguide.congress.gov/scripts/biodisplay.pl?index=Q000015
R000047,RJ0610,"Randolph, John",1773,1833,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000047
R000051,RT0122,"Randolph, Thomas Mann",1768,1828,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000051
R000054,RC0058,"Rankin, Christopher",1788,1826,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000054
R000089,RJ0310,"Rea, John",1755,1829,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000089
R000091,RG0002,"Read, George",1733,1798,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000091
R000092,Rj0598,"Read, Jacob",1752,1816,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000092
R000093,RN0015,"Read, Nathan",1759,1849,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000093
R000120,RJ0226,"Reed, John",1751,1831,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000120
R000121,RJ0226,"Reed, John",1781,1860,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000121
R000125,RP0009,"Reed, Philip",1760,1829,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000125
R000129,RT0129,"Reed, Thomas Buck",1787,1829,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000129
R000130,RW0085,"Reed, William",1776,1837,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000130
R000151,RR0004,"Reid, Robert Raymond",1789,1841,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000151
R000173,RJ0680,"Reynolds, James B.",1779,1851,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000173
R000181,RJ0595,"Rhea, John",1753,1832,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000181
R000204,RT0039,"Rice, Thomas",1768,1854,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000204
R000207,RC0058,"Rich, Charles",1771,1824,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000207
R000212,RJ0353,"Richards, Jacob",1773,1816,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000212
R000215,RJ0314,"Richards, John",1753,1822,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000215
R000216,RJ0233,"Richards, John",1765,1850,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000216
R000217,RM0056,"Richards, Mark",1760,1844,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000217
R000218,RM0041,"Richards, Matthias",1758,1830,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000218
R000231,RW0088,"Richardson, William Merchant",1774,1838,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000231
R000235,RJ0230,"Richmond, Jonathan",1774,1853,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000235
R000245,RH0001,"Ridgely, Henry Moore",1779,1847,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000245
R000257,RS0063,"Riker, Samuel",1743,1823,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000257
R000263,RS0013,"Ringgold, Samuel",1770,1829,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000263
R000266,RJ0021,"Ripley, James Wheelock",1786,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000266
R000285,RW0192,"Rives, William Cabell",1793,1868,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000285
R000291,RJ0605,"Roane, John",1766,1838,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000291
R000293,RW0213,"Roane, William Henry",1787,1845,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000293
R000297,RA0121,"Robbins, Asher",1761,1845,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000297
R000313,RJ0414,"Roberts, Jonathan",1771,1854,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000313
R000322,RG0015,"Robertson, George",1790,1874,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000322
R000326,RT0026,"Robertson, Thomas Bolling",1779,1828,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000326
R000346,RJ0696,"Robinson, Jonathan",1756,1819,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000346
R000350,RM0051,"Robinson, Moses",1741,1813,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000350
R000360,RW0109,"Rochester, William Beatty",1789,1838,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000360
R000375,RW0146,"Rodman, William",1757,1824,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000375
R000377,RC0001,"Rodney, Caesar Augustus",1772,1824,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000377
R000378,RD0004,"Rodney, Daniel",1764,1846,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000378
R000403,RT0097,"Rogers, Thomas Jones",1781,1832,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000403
R000431,RE0049,"Root, Erastus",1773,1846,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000431
R000439,RR0038,"Rose, Robert Selden",1774,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000439
R000447,RH0035,"Ross, Henry Howard",1790,1862,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000447
R000448,RJ0316,"Ross, James",1762,1847,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000448
R000449,RJ0312,"Ross, John",1770,1834,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000449
R000456,RT0081,"Ross, Thomas Randolph",1788,1869,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000456
R000471,RJ0044,"Rowan, John",1773,1843,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000471
R000500,RB0058,"Ruggles, Benjamin",1783,1857,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000500
R000501,RC0069,"Ruggles, Charles Herman",1789,1865,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000501
R000503,RN0012,"Ruggles, Nathaniel",1761,1819,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000503
R000519,RJ0249,"Russ, John",1767,1833,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000519
R000529,RJ0209,"Russell, John",1772,1842,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000529
R000531,RJ0153,"Russell, Jonathan",1771,1832,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000531
R000548,RR0071,"Rutherford, Robert",1728,1803,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000548
R000550,RJ0171,"Rutherfurd, John",1760,1840,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000550
R000553,RJ0621,"Rutledge, John, Jr.",1766,1819,http://bioguide.congress.gov/scripts/biodisplay.pl?index=R000553
S000012,SE0063,"Sage, Ebenezer",1755,1834,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000012
S000015,SP0076,"Sailly, Peter",1754,1826,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000015
S000023,ST0168,"Sammons, Thomas",1762,1838,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000023
S000026,SZ0002,"Sampson, Zabdiel",1781,1828,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000026
S000040,SJ1542,"Sandford, James T.",NA,NA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000040
S000041,ST0052,"Sandford, Thomas",1762,1808,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000041
S000046,SJ0646,"Sands, Joshua",1757,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000046
S000052,SN0094,"Sanford, Nathan",1777,1838,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000052
S000078,SR0176,"Saunders, Romulus Mitchell",1791,1867,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000078
S000082,SJ0737,"Savage, John",1779,1863,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000082
S000089,SL0032,"Sawyer, Lemuel",1777,1852,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000089
S000098,SB0099,"Say, Benjamin",1755,1813,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000098
S000115,SA0125,"Schenck, Abraham Henry",1775,1831,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000115
S000140,SC0076,"Schoonmaker, Cornelius Corneliusen",1745,1796,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000140
S000149,SM0077,"Schuneman, Martin Gerretsen",1764,1827,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000149
S000150,SJ0522,"Schureman, James",1756,1824,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000150
S000153,SP0065,"Schuyler, Philip Jeremiah",1768,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000153
S000154,SP0071,"Schuyler, Philip John",1733,1804,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000154
S000176,SJ0448,"Scott, John",1785,1861,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000176
S000186,ST0206,"Scott, Thomas",1739,1796,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000186
S000200,SJ0547,"Scudder, John Anderson",1759,1836,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000200
S000203,ST0177,"Scudder, Tredwell",1778,1834,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000203
S000215,SE0023,"Seaver, Ebenezer",1763,1844,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000215
S000222,ST0123,"Sedgwick, Theodore",1746,1813,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000222
S000242,SJ0183,"Seney, Joshua",1756,1798,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000242
S000246,SJ1073,"Sergeant, John",1779,1852,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000246
S000254,ST0194,"Settle, Thomas",1789,1857,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000254
S000257,SJ0166,"Sevier, John",1745,1815,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000257
S000259,SS0068,"Sewall, Samuel",1757,1814,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000259
S000264,SA0219,"Seybert, Adam",1773,1825,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000264
S000268,SH0191,"Seymour, Horatio",1778,1857,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000268
S000289,NA,"Shannon, Thomas",1786,1843,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000289
S000295,SS0045,"Sharp, Solomon P.",1780,1825,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000295
S000297,SP0100,"Sharpe, Peter",1777,1842,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000297
S000307,SH0031,"Shaw, Henry",1788,1857,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000307
S000310,SS0314,"Shaw, Samuel",1768,1827,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000310
S000312,SJ0463,"Sheafe, James",1755,1829,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000312
S000317,SD0212,"Sheffey, Daniel",1770,1830,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000317
S000330,SW0150,"Shepard, William",1737,1817,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000330
S000339,SJ0474,"Sherburne, John Samuel",1757,1830,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000339
S000340,SU0000,"Sheredine, Upton",1740,1800,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000340
S000349,SR0003,"Sherman, Roger",1721,1793,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000349
S000356,SS0183,"Sherwood, Samuel",1779,1862,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000356
S000357,SS0000,"Sherwood, Samuel Burr",1767,1833,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000357
S000366,SZ0012,"Shipherd, Zebulon Rudd",1768,1841,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000366
S000397,SJ0437,"Sibley, Jonas",1762,1834,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000397
S000410,ST0260,"Sill, Thomas Hale",1783,1856,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000410
S000411,SN0057,"Silsbee, Nathaniel",1773,1850,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000411
S000412,SP0060,"Silvester, Peter",1734,1808,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000412
S000414,SE0123,"Simkins, Eldred",1779,1831,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000414
S000448,ST0147,"Sinnickson, Thomas",1744,1817,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000448
S000460,SS0245,"Sitgreaves, Samuel",1764,1827,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000460
S000469,SR0206,"Skinner, Richard",1778,1833,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000469
S000471,ST0101,"Skinner, Thomson Joseph",1752,1809,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000471
S000483,SA0189,"Slaymaker, Amos",1755,1837,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000483
S000493,SJ0553,"Sloan, James",NA,1811,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000493
S000494,SJ0866,"Sloane, John",1779,1856,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000494
S000497,SJ0848,"Slocumb, Jesse",1780,1820,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000497
S000507,SD0007,"Smelt, Dennis",1750,NA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000507
S000508,SJ0970,"Smilie, John",1741,1812,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000508
S000515,SA0289,"Smith, Arthur",1785,1853,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000515
S000516,SB0133,"Smith, Ballard",NA,NA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000516
S000518,SB0049,"Smith, Bernard",1776,1835,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000518
S000524,SD0206,"Smith, Daniel",1748,1818,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000524
S000537,SG0084,"Smith, George",NA,NA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000537
S000555,SI0045,"Smith, Isaac",1740,1807,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000555
S000556,SI0076,"Smith, Isaac",1761,1834,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000556
S000557,SI0092,"Smith, Israel",1759,1810,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000557
S000559,SJ0849,"Smith, James Strudwick",1790,1859,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000559
S000562,SJ0517,"Smith, Jedediah Kilburn",1770,1828,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000562
S000563,SJ0471,"Smith, Jeremiah",1759,1842,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000563
S000566,SJ0689,"Smith, John",1752,1816,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000566
S000564,SJ1530,"Smith, John",1750,1836,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000564
S000567,SJ0304,"Smith, John",1735,1824,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000567
S000570,SJ0013,"Smith, John Cotton",1765,1845,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000570
S000575,SJ0165,"Smith, John Speed",1792,1854,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000575
S000582,SJ1548,"Smith, Josiah",1738,1803,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000582
S000595,SN0099,"Smith, Nathaniel",1762,1822,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000595
S000598,SO0007,"Smith, O'brien",1756,1811,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000598
S000609,SS0062,"Smith, Samuel",1752,1839,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000609
S000610,SS0274,"Smith, Samuel",NA,NA,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000610
S000608,SS0149,"Smith, Samuel",1765,1842,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000608
S000617,ST0242,"Smith, Thomas",NA,1846,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000617
S000624,SW0028,"Smith, William",1728,1814,http://bioguide.congress.gov/scripts/biodisplay.pl?index=S000624
