election_id,election_office,state,congress,district,year,election_type,election_label
va.uscongress.17.1797,U.S. House of Representatives,VA,5,17,1797,General,"Virginia 1797 U.S. House of Representatives, District 17"
va.uscongress.18.1797,U.S. House of Representatives,VA,5,18,1797,General,"Virginia 1797 U.S. House of Representatives, District 18"
va.uscongress.19.1797,U.S. House of Representatives,VA,5,19,1797,General,"Virginia 1797 U.S. House of Representatives, District 19"
va.uscongress.1.1799,U.S. House of Representatives,VA,6,1,1799,General,"Virginia 1799 U.S. House of Representatives, District 1"
va.uscongress.2.1799,U.S. House of Representatives,VA,6,2,1799,General,"Virginia 1799 U.S. House of Representatives, District 2"
va.uscongress.3.1799,U.S. House of Representatives,VA,6,3,1799,General,"Virginia 1799 U.S. House of Representatives, District 3"
va.uscongress.4.1799,U.S. House of Representatives,VA,6,4,1799,General,"Virginia 1799 U.S. House of Representatives, District 4"
va.uscongress.5.1799,U.S. House of Representatives,VA,6,5,1799,General,"Virginia 1799 U.S. House of Representatives, District 5"
va.uscongress.6.1799,U.S. House of Representatives,VA,6,6,1799,General,"Virginia 1799 U.S. House of Representatives, District 6"
va.uscongress.7.1799,U.S. House of Representatives,VA,6,7,1799,General,"Virginia 1799 U.S. House of Representatives, District 7"
va.uscongress.8.1799,U.S. House of Representatives,VA,6,8,1799,General,"Virginia 1799 U.S. House of Representatives, District 8"
va.uscongress.9.1799,U.S. House of Representatives,VA,6,9,1799,General,"Virginia 1799 U.S. House of Representatives, District 9"
va.uscongress.9.special.1798,U.S. House of Representatives,VA,6,9,NA,NA,NA
va.uscongress.10.1799,U.S. House of Representatives,VA,6,10,1799,General,"Virginia 1799 U.S. House of Representatives, District 10"
va.uscongress.11.1799,U.S. House of Representatives,VA,6,11,1799,General,"Virginia 1799 U.S. House of Representatives, District 11"
va.uscongress.12.1799,U.S. House of Representatives,VA,6,12,1799,General,"Virginia 1799 U.S. House of Representatives, District 12"
va.uscongress.13.1799,U.S. House of Representatives,VA,6,13,1799,General,"Virginia 1799 U.S. House of Representatives, District 13"
va.uscongress.14.1799,U.S. House of Representatives,VA,6,14,1799,General,"Virginia 1799 U.S. House of Representatives, District 14"
va.uscongress.15.1799,U.S. House of Representatives,VA,6,15,1799,General,"Virginia 1799 U.S. House of Representatives, District 15"
va.uscongress.16.1799,U.S. House of Representatives,VA,6,16,1799,General,"Virginia 1799 U.S. House of Representatives, District 16"
va.uscongress.17.1799,U.S. House of Representatives,VA,6,17,1799,General,"Virginia 1799 U.S. House of Representatives, District 17"
va.uscongress.18.1799,U.S. House of Representatives,VA,6,18,1799,General,"Virginia 1799 U.S. House of Representatives, District 18"
va.uscongress.19.1799,U.S. House of Representatives,VA,6,19,1799,General,"Virginia 1799 U.S. House of Representatives, District 19"
va.uscongress.1.1801,U.S. House of Representatives,VA,7,1,1801,General,"Virginia 1801 U.S. House of Representatives, District 1"
va.uscongress.2.1801,U.S. House of Representatives,VA,7,2,1801,General,"Virginia 1801 U.S. House of Representatives, District 2"
va.uscongress.3.1801,U.S. House of Representatives,VA,7,3,1801,General,"Virginia 1801 U.S. House of Representatives, District 3"
va.uscongress.4.1801,U.S. House of Representatives,VA,7,4,1801,General,"Virginia 1801 U.S. House of Representatives, District 4"
va.uscongress.5.1801,U.S. House of Representatives,VA,7,5,1801,General,"Virginia 1801 U.S. House of Representatives, District 5"
va.uscongress.6.1801,U.S. House of Representatives,VA,7,6,1801,General,"Virginia 1801 U.S. House of Representatives, District 6"
va.uscongress.7.1801,U.S. House of Representatives,VA,7,7,1801,General,"Virginia 1801 U.S. House of Representatives, District 7"
va.uscongress.8.1801,U.S. House of Representatives,VA,7,8,1801,General,"Virginia 1801 U.S. House of Representatives, District 8"
va.uscongress.9.1801,U.S. House of Representatives,VA,7,9,1801,General,"Virginia 1801 U.S. House of Representatives, District 9"
va.uscongress.10.1801,U.S. House of Representatives,VA,7,10,1801,General,"Virginia 1801 U.S. House of Representatives, District 10"
va.uscongress.11.1801,U.S. House of Representatives,VA,7,11,1801,General,"Virginia 1801 U.S. House of Representatives, District 11"
va.uscongress.12.1801,U.S. House of Representatives,VA,7,12,1801,General,"Virginia 1801 U.S. House of Representatives, District 12"
va.uscongress.13.1801,U.S. House of Representatives,VA,7,13,1801,General,"Virginia 1801 U.S. House of Representatives, District 13"
va.special.uscongress.13.1800,U.S. House of Representatives,VA,7,13,NA,NA,NA
va.uscongress.14.1801,U.S. House of Representatives,VA,7,14,1801,General,"Virginia 1801 U.S. House of Representatives, District 14"
va.uscongress.15.1801,U.S. House of Representatives,VA,7,15,1801,General,"Virginia 1801 U.S. House of Representatives, District 15"
va.uscongress.16.1801,U.S. House of Representatives,VA,7,16,1801,General,"Virginia 1801 U.S. House of Representatives, District 16"
va.uscongress.17.1801,U.S. House of Representatives,VA,7,17,1801,General,"Virginia 1801 U.S. House of Representatives, District 17"
va.uscongress.18.1801,U.S. House of Representatives,VA,7,18,1801,General,"Virginia 1801 U.S. House of Representatives, District 18"
va.uscongress.19.1801,U.S. House of Representatives,VA,7,19,1801,General,"Virginia 1801 U.S. House of Representatives, District 19"
va.uscongress.1.1803,U.S. House of Representatives,VA,8,1,1803,General,"Virginia 1803 U.S. House of Representatives, District 1"
va.uscongress.2.1803,U.S. House of Representatives,VA,8,2,1803,General,"Virginia 1803 U.S. House of Representatives, District 2"
va.uscongress.3.1803,U.S. House of Representatives,VA,8,3,1803,General,"Virginia 1803 U.S. House of Representatives, District 3"
va.uscongress.4.1803,U.S. House of Representatives,VA,8,4,1803,General,"Virginia 1803 U.S. House of Representatives, District 4"
va.uscongress.5.1803,U.S. House of Representatives,VA,8,5,1803,General,"Virginia 1803 U.S. House of Representatives, District 5"
va.uscongress.6.1803,U.S. House of Representatives,VA,8,6,1803,General,"Virginia 1803 U.S. House of Representatives, District 6"
va.uscongress.7.1803,U.S. House of Representatives,VA,8,7,1803,General,"Virginia 1803 U.S. House of Representatives, District 7"
va.uscongress.8.1803,U.S. House of Representatives,VA,8,8,1803,General,"Virginia 1803 U.S. House of Representatives, District 8"
va.uscongress.9.1803,U.S. House of Representatives,VA,8,9,1803,General,"Virginia 1803 U.S. House of Representatives, District 9"
va.uscongress.10.1803,U.S. House of Representatives,VA,8,10,1803,General,"Virginia 1803 U.S. House of Representatives, District 10"
va.uscongress.11.1803,U.S. House of Representatives,VA,8,11,1803,General,"Virginia 1803 U.S. House of Representatives, District 11"
va.uscongress.12.1803,U.S. House of Representatives,VA,8,12,1803,General,"Virginia 1803 U.S. House of Representatives, District 12"
va.uscongress.13.1803,U.S. House of Representatives,VA,8,13,1803,General,"Virginia 1803 U.S. House of Representatives, District 13"
va.uscongress.14.1803,U.S. House of Representatives,VA,8,14,1803,General,"Virginia 1803 U.S. House of Representatives, District 14"
va.uscongress.15.1803,U.S. House of Representatives,VA,8,15,1803,General,"Virginia 1803 U.S. House of Representatives, District 15"
va.uscongress.16.1803,U.S. House of Representatives,VA,8,16,1803,General,"Virginia 1803 U.S. House of Representatives, District 16"
va.uscongress.17.1803,U.S. House of Representatives,VA,8,17,1803,General,"Virginia 1803 U.S. House of Representatives, District 17"
va.uscongress.18.1803,U.S. House of Representatives,VA,8,18,1803,General,"Virginia 1803 U.S. House of Representatives, District 18"
va.uscongress.19.1803,U.S. House of Representatives,VA,8,19,1803,General,"Virginia 1803 U.S. House of Representatives, District 19"
va.uscongress.20.1803,U.S. House of Representatives,VA,8,20,1803,General,"Virginia 1803 U.S. House of Representatives, District 20"
va.uscongress.21.1803,U.S. House of Representatives,VA,8,21,1803,General,"Virginia 1803 U.S. House of Representatives, District 21"
va.uscongress.22.1803,U.S. House of Representatives,VA,8,22,1803,General,"Virginia 1803 U.S. House of Representatives, District 22"
va.uscongress.1.1805,U.S. House of Representatives,VA,9,1,1805,General,"Virginia 1805 U.S. House of Representatives, District 1"
va.uscongress.2.1805,U.S. House of Representatives,VA,9,2,1805,General,"Virginia 1805 U.S. House of Representatives, District 2"
va.uscongress.3.1805,U.S. House of Representatives,VA,9,3,1805,General,"Virginia 1805 U.S. House of Representatives, District 3"
va.uscongress.4.1805,U.S. House of Representatives,VA,9,4,1805,General,"Virginia 1805 U.S. House of Representatives, District 4"
va.uscongress.5.1805,U.S. House of Representatives,VA,9,5,1805,General,"Virginia 1805 U.S. House of Representatives, District 5"
va.uscongress.6.1805,U.S. House of Representatives,VA,9,6,1805,General,"Virginia 1805 U.S. House of Representatives, District 6"
va.uscongress.7.1805,U.S. House of Representatives,VA,9,7,1805,General,"Virginia 1805 U.S. House of Representatives, District 7"
va.uscongress.8.1805,U.S. House of Representatives,VA,9,8,1805,General,"Virginia 1805 U.S. House of Representatives, District 8"
va.uscongress.9.1805,U.S. House of Representatives,VA,9,9,1805,General,"Virginia 1805 U.S. House of Representatives, District 9"
va.uscongress.10.1805,U.S. House of Representatives,VA,9,10,1805,General,"Virginia 1805 U.S. House of Representatives, District 10"
va.uscongress.11.1805,U.S. House of Representatives,VA,9,11,1805,General,"Virginia 1805 U.S. House of Representatives, District 11"
va.uscongress.12.1805,U.S. House of Representatives,VA,9,12,1805,General,"Virginia 1805 U.S. House of Representatives, District 12"
va.uscongress.13.1805,U.S. House of Representatives,VA,9,13,1805,General,"Virginia 1805 U.S. House of Representatives, District 13"
va.uscongress.14.1805,U.S. House of Representatives,VA,9,14,1805,General,"Virginia 1805 U.S. House of Representatives, District 14"
va.uscongress.15.1805,U.S. House of Representatives,VA,9,15,1805,General,"Virginia 1805 U.S. House of Representatives, District 15"
va.uscongress.16.1805,U.S. House of Representatives,VA,9,16,1805,General,"Virginia 1805 U.S. House of Representatives, District 16"
va.uscongress.17.1805,U.S. House of Representatives,VA,9,17,1805,General,"Virginia 1805 U.S. House of Representatives, District 17"
va.uscongress.18.1805,U.S. House of Representatives,VA,9,18,1805,General,"Virginia 1805 U.S. House of Representatives, District 18"
va.uscongress.19.1805,U.S. House of Representatives,VA,9,19,1805,General,"Virginia 1805 U.S. House of Representatives, District 19"
va.uscongress.20.1805,U.S. House of Representatives,VA,9,20,1805,General,"Virginia 1805 U.S. House of Representatives, District 20"
va.uscongress.21.1805,U.S. House of Representatives,VA,9,21,1805,General,"Virginia 1805 U.S. House of Representatives, District 21"
va.uscongress.22.1805,U.S. House of Representatives,VA,9,22,1805,General,"Virginia 1805 U.S. House of Representatives, District 22"
va.uscongress.1.1807,U.S. House of Representatives,VA,10,1,1807,General,"Virginia 1807 U.S. House of Representatives, District 1"
va.uscongress.2.1807,U.S. House of Representatives,VA,10,2,1807,General,"Virginia 1807 U.S. House of Representatives, District 2"
va.uscongress.3.1807,U.S. House of Representatives,VA,10,3,1807,General,"Virginia 1807 U.S. House of Representatives, District 3"
va.uscongress.4.1807,U.S. House of Representatives,VA,10,4,1807,General,"Virginia 1807 U.S. House of Representatives, District 4"
va.uscongress.5.1807,U.S. House of Representatives,VA,10,5,1807,General,"Virginia 1807 U.S. House of Representatives, District 5"
va.uscongress.6.1807,U.S. House of Representatives,VA,10,6,1807,General,"Virginia 1807 U.S. House of Representatives, District 6"
va.uscongress.7.1807,U.S. House of Representatives,VA,10,7,1807,General,"Virginia 1807 U.S. House of Representatives, District 7"
va.uscongress.8.1807,U.S. House of Representatives,VA,10,8,1807,General,"Virginia 1807 U.S. House of Representatives, District 8"
va.uscongress.9.1807,U.S. House of Representatives,VA,10,9,1807,General,"Virginia 1807 U.S. House of Representatives, District 9"
va.uscongress.10.1807,U.S. House of Representatives,VA,10,10,1807,General,"Virginia 1807 U.S. House of Representatives, District 10"
va.uscongress.11.1807,U.S. House of Representatives,VA,10,11,1807,General,"Virginia 1807 U.S. House of Representatives, District 11"
va.uscongress.12.1807,U.S. House of Representatives,VA,10,12,1807,General,"Virginia 1807 U.S. House of Representatives, District 12"
va.uscongress.13.1807,U.S. House of Representatives,VA,10,13,1807,General,"Virginia 1807 U.S. House of Representatives, District 13"
va.uscongress.13.special.1806,U.S. House of Representatives,VA,10,13,NA,NA,NA
va.uscongress.14.1807,U.S. House of Representatives,VA,10,14,1807,General,"Virginia 1807 U.S. House of Representatives, District 14"
va.uscongress.15.1807,U.S. House of Representatives,VA,10,15,1807,General,"Virginia 1807 U.S. House of Representatives, District 15"
va.uscongress.16.1807,U.S. House of Representatives,VA,10,16,1807,General,"Virginia 1807 U.S. House of Representatives, District 16"
va.uscongress.17.1807,U.S. House of Representatives,VA,10,17,1807,General,"Virginia 1807 U.S. House of Representatives, District 17"
va.uscongress.18.1807,U.S. House of Representatives,VA,10,18,1807,General,"Virginia 1807 U.S. House of Representatives, District 18"
va.uscongress.19.1807,U.S. House of Representatives,VA,10,19,1807,General,"Virginia 1807 U.S. House of Representatives, District 19"
va.uscongress.20.1807,U.S. House of Representatives,VA,10,20,1807,General,"Virginia 1807 U.S. House of Representatives, District 20"
va.uscongress.21.1807,U.S. House of Representatives,VA,10,21,1807,General,"Virginia 1807 U.S. House of Representatives, District 21"
va.uscongress.22.1807,U.S. House of Representatives,VA,10,22,1807,General,"Virginia 1807 U.S. House of Representatives, District 22"
va.uscongress.1.1809,U.S. House of Representatives,VA,11,1,1809,General,"Virginia 1809 U.S. House of Representatives, District 1"
va.uscongress.2.1809,U.S. House of Representatives,VA,11,2,1809,General,"Virginia 1809 U.S. House of Representatives, District 2"
va.uscongress.3.1809,U.S. House of Representatives,VA,11,3,1809,General,"Virginia 1809 U.S. House of Representatives, District 3"
va.uscongress.4.1809,U.S. House of Representatives,VA,11,4,1809,General,"Virginia 1809 U.S. House of Representatives, District 4"
va.uscongress.5.1809,U.S. House of Representatives,VA,11,5,1809,General,"Virginia 1809 U.S. House of Representatives, District 5"
va.uscongress.6.1809,U.S. House of Representatives,VA,11,6,1809,General,"Virginia 1809 U.S. House of Representatives, District 6"
va.uscongress.7.1809,U.S. House of Representatives,VA,11,7,1809,General,"Virginia 1809 U.S. House of Representatives, District 7"
va.uscongress.8.1809,U.S. House of Representatives,VA,11,8,1809,General,"Virginia 1809 U.S. House of Representatives, District 8"
va.uscongress.9.1809,U.S. House of Representatives,VA,11,9,1809,General,"Virginia 1809 U.S. House of Representatives, District 9"
va.uscongress.10.1809,U.S. House of Representatives,VA,11,10,1809,General,"Virginia 1809 U.S. House of Representatives, District 10"
va.uscongress.11.1809,U.S. House of Representatives,VA,11,11,1809,General,"Virginia 1809 U.S. House of Representatives, District 11"
va.uscongress.12.1809,U.S. House of Representatives,VA,11,12,1809,General,"Virginia 1809 U.S. House of Representatives, District 12"
va.uscongress.13.1809,U.S. House of Representatives,VA,11,13,1809,General,"Virginia 1809 U.S. House of Representatives, District 13"
va.uscongress.14.1809,U.S. House of Representatives,VA,11,14,1809,General,"Virginia 1809 U.S. House of Representatives, District 14"
va.uscongress.15.1809,U.S. House of Representatives,VA,11,15,1809,General,"Virginia 1809 U.S. House of Representatives, District 15"
va.uscongress.16.1809,U.S. House of Representatives,VA,11,16,1809,General,"Virginia 1809 U.S. House of Representatives, District 16"
va.uscongress.17.1809,U.S. House of Representatives,VA,11,17,1809,General,"Virginia 1809 U.S. House of Representatives, District 17"
va.uscongress.18.1809,U.S. House of Representatives,VA,11,18,1809,General,"Virginia 1809 U.S. House of Representatives, District 18"
va.uscongress.19.1809,U.S. House of Representatives,VA,11,19,1809,General,"Virginia 1809 U.S. House of Representatives, District 19"
va.uscongress.20.1809,U.S. House of Representatives,VA,11,20,1809,General,"Virginia 1809 U.S. House of Representatives, District 20"
va.uscongress.21.1809,U.S. House of Representatives,VA,11,21,1809,General,"Virginia 1809 U.S. House of Representatives, District 21"
va.uscongress.21.special.1809,U.S. House of Representatives,VA,11,21,NA,NA,NA
